node_id,node_name,child_nodes,leaf_node,tolorg_link,extinct,confidence,phylesis
22368,Notoncus,6,0,1,0,0,0
24652,Notoncus capitatus,0,1,0,0,0,0
24653,Notoncus ectatommoides,0,1,0,0,0,0
24654,Notoncus enormis,0,1,0,0,0,0
24655,Notoncus gilberti,0,1,0,0,0,0
24656,Notoncus hickmani,0,1,0,0,0,0
24657,Notoncus spinisquamis,0,1,0,0,0,0
22369,Pseudonotoncus,2,0,1,0,0,0
24658,Pseudonotoncus hirsutus,0,1,0,0,0,0
24659,Pseudonotoncus turneri,0,1,0,0,0,0
22310,Lasiine tribe group,2,0,0,0,0,0
22306,Myrmoteras,0,0,1,0,0,0
22311,none,2,0,0,0,0,0
22304,Lasiini,9,0,1,0,0,0
22344,Acropyga,4,0,1,0,0,0
24513,Acropyga (Acropyga),0,0,0,0,0,0
24514,Acropyga (Rhizomyrma),0,0,0,0,0,0
24515,Acropyga (Atopodon),0,0,0,0,0,0
24516,Acropyga (Malacomyrma),0,0,0,0,0,0
22345,Anoplolepis,9,0,1,0,0,0
24517,Anoplolepis carinata,0,1,0,0,0,0
24518,Anoplolepis custodiens,0,1,0,0,0,0
24519,Anoplolepis fallax,0,1,0,0,0,0
24520,Anoplolepis gracilipes,0,1,0,0,0,0
24521,Anoplolepis nuptialis,0,1,0,0,0,0
24522,Anoplolepis opaciventris,0,1,0,0,0,0
24523,Anoplolepis rufescens,0,1,0,0,0,0
24524,Anoplolepis steingroeveri,0,1,0,0,0,0
24525,Anoplolepis tenella,0,1,0,0,0,0
22346,Cladomyrma,10,0,1,0,0,0
24526,Cladomyrma andrei,0,1,0,0,0,0
24527,Cladomyrma aurochaetae,0,1,0,0,0,0
24528,Cladomyrma crypteroniae,0,1,0,0,0,0
24529,Cladomyrma dianeae,0,1,0,0,0,0
24530,Cladomyrma hewitti,0,1,0,0,0,0
24531,Cladomyrma hobbyi,0,1,0,0,0,0
24532,Cladomyrma maryatiae,0,1,0,0,0,0
24533,Cladomyrma maschwitzi,0,1,0,0,0,0
24534,Cladomyrma nudidorsalis,0,1,0,0,0,0
24535,Cladomyrma petalae,0,1,0,0,0,0
22347,Lasiophanes,5,0,1,0,0,0
24536,Lasiophanes atriventris,0,1,0,0,0,0
24537,Lasiophanes hoffmanni,0,1,0,0,0,0
24538,Lasiophanes perplexus,0,1,0,0,0,0
24539,Lasiophanes picinus,0,1,0,0,0,0
24540,Lasiophanes valdiviensis,0,1,0,0,0,0
22349,Myrmecocystus,18,0,1,0,0,0
24541,Myrmecocystus christineae,0,1,0,0,2,0
24542,Myrmecocystus colei,0,1,0,0,2,0
24545,Myrmecocystus ewarti,0,1,0,0,2,0
24547,Myrmecocystus hammettensis,0,1,0,0,2,0
24548,Myrmecocystus intonsus,0,1,0,0,2,0
24549,Myrmecocystus kathjuli,0,1,0,0,2,0
24551,Myrmecocystus koso,0,1,0,0,2,0
24552,Myrmecocystus lugubris,0,1,0,0,2,0
24553,Myrmecocystus melanoticus,0,1,0,0,2,0
24554,Myrmecocystus melliger Forel,0,1,0,0,2,0
24555,Myrmecocystus melliger (Llave),0,1,0,0,2,0
24559,Myrmecocystus navajo,0,1,0,0,2,0
24563,Myrmecocystus pyramicus,0,1,0,0,2,0
24565,Myrmecocystus semirufus,0,1,0,0,2,0
24566,Myrmecocystus snellingi,0,1,0,0,2,0
24567,Myrmecocystus tenuinodis,0,1,0,0,2,0
24568,Myrmecocystus testaceus,0,1,0,0,0,0
26487,none,3,0,0,0,0,0
24557,Myrmecocystus mexicanus,0,1,0,0,0,0
26488,none,2,0,0,0,0,0
24543,Myrmecocystus creightoni,0,1,0,0,0,0
24561,Myrmecocystus perimeces,0,1,0,0,0,0
26489,none,2,0,0,0,0,0
24569,Myrmecocystus wheeleri,0,1,0,0,0,0
26490,none,2,0,0,0,0,0
24546,Myrmecocystus flaviceps,0,1,0,0,0,0
26492,none,2,0,0,0,0,0
26491,none,2,0,0,0,0,0
24556,Myrmecocystus mendax,0,1,0,0,0,0
24562,Myrmecocystus placodops,0,1,0,0,0,0
26493,none,2,0,0,0,0,0
24570,Myrmecocystus yuma,0,1,0,0,0,0
26495,none,2,0,0,0,0,0
26494,none,2,0,0,0,0,0
24550,Myrmecocystus kennedyi,0,1,0,0,0,0
24564,Myrmecocystus romainei,0,1,0,0,0,0
26496,none,2,0,0,0,0,0
24560,Myrmecocystus nequatzcatl,0,1,0,0,0,0
26497,none,2,0,0,0,0,0
24544,Myrmecocystus depilis,0,1,0,0,0,0
24558,Myrmecocystus mimicus,0,1,0,0,0,0
22350,Prolasius,19,0,1,0,0,0
24571,Prolasius abruptus,0,1,0,0,0,0
24572,Prolasius advenus,0,1,0,0,0,0
24573,Prolasius antennatus,0,1,0,0,0,0
24574,Prolasius bruneus,0,1,0,0,0,0
24575,Prolasius clarki,0,1,0,0,0,0
24576,Prolasius convexus,0,1,0,0,0,0
24577,Prolasius depressiceps,0,1,0,0,0,0
24578,Prolasius flavicornis,0,1,0,0,0,0
24579,Prolasius formicoides,0,1,0,0,0,0
24580,Prolasius hellenae,0,1,0,0,0,0
24581,Prolasius hemiflavus,0,1,0,0,0,0
24582,Prolasius mjoebergella,0,1,0,0,0,0
24583,Prolasius nitidissimus,0,1,0,0,0,0
24584,Prolasius pallidus,0,1,0,0,0,0
24585,Prolasius quadratus,0,1,0,0,0,0
24586,Prolasius reticulatus,0,1,0,0,0,0
24587,Prolasius robustus,0,1,0,0,0,0
24588,Prolasius wheeleri,0,1,0,0,0,0
24589,Prolasius wilsoni,0,1,0,0,0,0
22351,Stigmacros,0,0,1,0,0,0
22352,Teratomyrmex greavesi,0,1,0,0,0,0
22370,none,2,0,0,0,0,0
22343,Acanthomyops,16,0,1,0,0,0
24492,Acanthomyops arizonicus,0,1,0,0,0,0
24493,Acanthomyops bureni,0,1,0,0,0,0
24494,Acanthomyops californicus,0,1,0,0,0,0
24495,Acanthomyops claviger,0,1,0,0,0,0
24496,Acanthomyops colei,0,1,0,0,0,0
24497,Acanthomyops coloradensis,0,1,0,0,0,0
24498,Acanthomyops creightoni,0,1,0,0,0,0
24499,Acanthomyops interjectus,0,1,0,0,0,0
24500,Acanthomyops latipes,0,1,0,0,0,0
24501,Acanthomyops mexicanus,0,1,0,0,0,0
24502,Acanthomyops murphyi,0,1,0,0,0,0
24503,Acanthomyops occidentalis,0,1,0,0,0,0
24504,Acanthomyops plumopilosus,0,1,0,0,0,0
24505,Acanthomyops pogonogynus,0,1,0,0,0,0
24506,Acanthomyops pubescens,0,1,0,0,0,0
24507,Acanthomyops subglaber,0,1,0,0,0,0
22348,Lasius,5,0,1,0,0,2
24508,Lasius (Lasius),0,0,0,0,0,0
24509,Lasius (Dendrolasius),0,0,0,0,0,0
24510,Lasius (Chthonolasius),0,0,0,0,0,0
24511,Lasius (Cautolasius),0,0,0,0,0,0
24512,Lasius (Austrolasius),0,0,0,0,0,0
22309,Plagiolepidini,14,0,1,0,0,0
22353,Agraulomyrmex,2,0,1,0,0,0
24592,Agraulomyrmex meridionalis,0,1,0,0,0,0
24593,Agraulomyrmex wilsoni,0,1,0,0,0,0
22354,Aphomomyrmex afer,0,1,0,0,0,0
22355,Brachymyrmex,0,0,1,0,0,0
22356,Bregmatomyrma carnosa,0,1,0,0,0,0
22357,Euprenolepis,6,0,1,0,0,0
24596,Euprenolepis antespectans,0,1,0,0,0,0
24597,Euprenolepis helleri,0,1,0,0,0,0
24598,Euprenolepis negrosensis,0,1,0,0,0,0
24599,Euprenolepis procera,0,1,0,0,0,0
24600,Euprenolepis steeli,0,1,0,0,0,0
24601,Euprenolepis stigmatica,0,1,0,0,0,0
22358,Lepisiota,0,0,1,0,0,0
22359,Myrmelachista,0,0,1,0,0,0
22360,Paratrechina,0,0,1,0,0,0
22361,Petalomyrmex phylax,0,1,0,0,0,0
22362,Plagiolepis,0,0,1,0,0,0
22363,Prenolepis,19,0,1,0,0,0
24610,Prenolepis acuminata,0,1,0,0,0,0
24611,Prenolepis albimaculata,0,1,0,0,0,0
24612,Prenolepis angularis,0,1,0,0,0,0
24613,Prenolepis emmae,0,1,0,0,0,0
24614,Prenolepis gibberosa,0,1,0,0,0,0
24615,Prenolepis henschei,0,1,0,0,0,0
24616,Prenolepis imparis,0,1,0,0,0,0
24617,Prenolepis jacobsoni,0,1,0,0,0,0
24618,Prenolepis jerdoni,0,1,0,0,0,0
24619,Prenolepis karstica,0,1,0,0,0,0
24620,Prenolepis longiventris,0,1,0,0,0,0
24621,Prenolepis magnocula,0,1,0,0,0,0
24622,Prenolepis melanogaster,0,1,0,0,0,0
24623,Prenolepis naoroji,0,1,0,0,0,0
24624,Prenolepis nigriflagella,0,1,0,0,0,0
24625,Prenolepis nitens,0,1,0,0,0,0
24626,Prenolepis pygmaea,0,1,0,0,0,0
24627,Prenolepis sphingthorax,0,1,0,0,0,0
24628,Prenolepis umbra,0,1,0,0,0,0
22364,Pseudolasius,0,0,1,0,0,0
22365,Pseudaphomomyrmex emeryi,0,1,0,0,0,0
22366,Tapinolepis,14,0,1,0,0,0
24631,Tapinolepis bothae,0,1,0,0,0,0
24632,Tapinolepis candida,0,1,0,0,0,0
24633,Tapinolepis deceptor,0,1,0,0,0,0
24634,Tapinolepis decolor,0,1,0,0,0,0
24635,Tapinolepis litoralis,0,1,0,0,0,0
24636,Tapinolepis longitarsis,0,1,0,0,0,0
24637,Tapinolepis macgregori,0,1,0,0,0,0
24638,Tapinolepis macrophthalma,0,1,0,0,0,0
24639,Tapinolepis mediterranea,0,1,0,0,0,0
24640,Tapinolepis melanaria,0,1,0,0,0,0
24641,Tapinolepis pernix,0,1,0,0,0,0
24642,Tapinolepis simulans,0,1,0,0,0,0
24643,Tapinolepis trimenii,0,1,0,0,0,0
24644,Tapinolepis tumidula,0,1,0,0,0,0
22312,Formicine tribe group,6,0,0,0,0,0
22300,Camponotini,11,0,1,0,0,0
22314,Calomyrmex,9,0,1,0,0,0
24274,Calomyrmex albertisi,0,1,0,0,0,0
24275,Calomyrmex albopilosus,0,1,0,0,0,0
24276,Calomyrmex glauerti,0,1,0,0,0,0
24277,Calomyrmex impavidus,0,1,0,0,0,0
24278,Calomyrmex laevissimus,0,1,0,0,0,0
24279,Calomyrmex purpureus,0,1,0,0,0,0
24280,Calomyrmex similis,0,1,0,0,0,0
24281,Calomyrmex splendidus,0,1,0,0,0,0
24282,Calomyrmex tropicus,0,1,0,0,0,0
22315,Camponotites macropterus,0,1,0,1,0,0
22316,Camponotus,46,0,1,0,0,0
24283,Camponotus (Camponotus),0,0,0,0,0,0
24284,Camponotus (Colobopsis),0,0,0,0,0,0
24285,Camponotus (Mayria),0,0,0,0,0,0
24286,Camponotus (Rhinomyrmex),0,0,0,0,0,0
24287,Camponotus (Dendromyrmex),0,0,0,0,0,0
24288,Camponotus (Dinomyrmex),0,0,0,0,0,0
24289,Camponotus (Tanaemyrmex),0,0,0,0,0,0
24290,Camponotus (Orthonotomyrmex),0,0,0,0,0,0
24291,Camponotus (Myrmamblys),0,0,0,0,0,0
24292,Camponotus (Myrmothrix),0,0,0,0,0,0
24293,Camponotus (Myrmosericus),0,0,0,0,0,0
24294,Camponotus (Myrmophyma),0,0,0,0,0,0
24295,Camponotus (Myrmotrema),0,0,0,0,0,0
24296,Camponotus (Myrmobrachys),0,0,0,0,0,0
24297,Camponotus (Myrmentoma),0,0,0,0,0,0
24298,Camponotus (Myrmosphincta),0,0,0,0,0,0
24299,Camponotus (Myrmotarsus),0,0,0,0,0,0
24300,Camponotus (Myrmepomis),0,0,0,0,0,0
24301,Camponotus (Myrmogonia),0,0,0,0,0,0
24302,Camponotus (Myrmeurynota),0,0,0,0,0,0
24303,Camponotus (Myrmopsamma),0,0,0,0,0,0
24304,Camponotus (Myrmomalis),0,0,0,0,0,0
24305,Camponotus (Myrmoplatys),0,0,0,0,0,0
24306,Camponotus (Myrmaphaenus),0,0,0,0,0,0
24307,Camponotus (Myrmonesites),0,0,0,0,0,0
24308,Camponotus (Myrmopytia),0,0,0,0,0,0
24309,Camponotus (Myrmotemnus),0,0,0,0,0,0
24310,Camponotus (Pseudocolobopsis),0,0,0,0,0,0
24311,Camponotus (Myrmostenus),0,0,0,0,0,0
24312,Camponotus (Hypercolobopsis),0,0,0,0,0,0
24313,Camponotus (Myrmopiromis),0,0,0,0,0,0
24314,Camponotus (Myrmosaulus),0,0,0,0,0,0
24315,Camponotus (Myrmocladoecus),0,0,0,0,0,0
24316,Camponotus (Manniella),0,0,0,0,0,0
24317,Camponotus (Myrmisolepis),0,0,0,0,0,0
24318,Camponotus (Myrmopelta),0,0,0,0,0,0
24319,Camponotus (Myrmoplatypus),0,0,0,0,0,0
24320,Camponotus (Myrmepinotus),0,0,0,0,0,0
24321,Camponotus (Myrmoxygenys),0,0,0,0,0,0
24322,Camponotus (Karavaievia),0,0,0,0,0,0
24323,Camponotus (Myrmodirachis),0,0,0,0,0,0
24324,Camponotus (Myrmespera),0,0,0,0,0,0
24325,Camponotus (Paramyrmamblys),0,0,0,0,0,0
24326,Camponotus (Myrmacrhaphe),0,0,0,0,0,0
24327,Camponotus (Thlipsepinotus),0,0,0,0,0,0
24328,Camponotus (Myrmopalpella),0,0,0,0,0,0
22317,Chimaeromyrma brachycephala,0,1,0,1,0,0
22318,Echinopla,22,0,1,0,0,0
24351,Echinopla arfaki,0,1,0,0,0,0
24352,Echinopla australis,0,1,0,0,0,0
24353,Echinopla crenulata,0,1,0,0,0,0
24354,Echinopla deceptor,0,1,0,0,0,0
24355,Echinopla densistriata,0,1,0,0,0,0
24356,Echinopla dubitata,0,1,0,0,0,0
24357,Echinopla lineata,0,1,0,0,0,0
24358,Echinopla maeandrina,0,1,0,0,0,0
24359,Echinopla melanarctos,0,1,0,0,0,0
24360,Echinopla mistura,0,1,0,0,0,0
24361,Echinopla nitida,0,1,0,0,0,0
24362,Echinopla octodentata,0,1,0,0,0,0
24363,Echinopla pallipes,0,1,0,0,0,0
24364,Echinopla praetexta,0,1,0,0,0,0
24365,Echinopla pseudostriata,0,1,0,0,0,0
24366,Echinopla rugosa,0,1,0,0,0,0
24367,Echinopla serrata,0,1,0,0,0,0
24368,Echinopla silvestrii,0,1,0,0,0,0
24369,Echinopla striata,0,1,0,0,0,0
24370,Echinopla tritschleri,0,1,0,0,0,0
24371,Echinopla turneri,0,1,0,0,0,0
24372,Echinopla vermiculata,0,1,0,0,0,0
22319,Forelophilus overbecki,0,1,0,0,0,0
22320,Opisthopsis,13,0,1,0,0,0
24373,Opisthopsis diadematus,0,1,0,0,0,0
24374,Opisthopsis haddoni,0,1,0,0,0,0
24375,Opisthopsis halmaherae,0,1,0,0,0,0
24376,Opisthopsis jocosus,0,1,0,0,0,0
24377,Opisthopsis lienosus,0,1,0,0,0,0
24378,Opisthopsis linnaei,0,1,0,0,0,0
24379,Opisthopsis major,0,1,0,0,0,0
24380,Opisthopsis manni,0,1,0,0,0,0
24381,Opisthopsis maurus,0,1,0,0,0,0
24382,Opisthopsis panops,0,1,0,0,0,0
24383,Opisthopsis pictus,0,1,0,0,0,0
24384,Opisthopsis respiciens,0,1,0,0,0,0
24385,Opisthopsis rufithorax,0,1,0,0,0,0
22321,Overbeckia subclavata,0,1,0,0,0,0
22322,Phasmomyrmex,4,0,1,0,0,0
24386,Phasmomyrmex aberrans,0,1,0,0,0,0
24387,Phasmomyrmex buchneri,0,1,0,0,0,0
24388,Phasmomyrmex paradoxus,0,1,0,0,0,0
24389,Phasmomyrmex wolfi,0,1,0,0,0,0
22323,Polyrhachis,12,0,1,0,0,0
24390,Polyrhachis (Polyrhachis),0,0,0,0,0,0
24391,Polyrhachis (Myrma),0,0,0,0,0,0
24392,Polyrhachis (Hemioptica),0,0,0,0,0,0
24393,Polyrhachis (Campomyrma),0,0,0,0,0,0
24394,Polyrhachis (Hagiomyrma),0,0,0,0,0,0
24395,Polyrhachis (Myrmothrinax),0,0,0,0,0,0
24396,Polyrhachis (Cyrtomyrma),0,0,0,0,0,0
24397,Polyrhachis (Myrmhopla),0,0,0,0,0,0
24398,Polyrhachis (Chariomyrma),0,0,0,0,0,0
24399,Polyrhachis (Hedomyrma),0,0,0,0,0,0
24400,Polyrhachis (Myrmatopa),0,0,0,0,0,0
24401,Polyrhachis (Aulacomyrma),0,0,0,0,0,0
22324,Pseudocamponotus elkoanus,0,1,0,1,0,0
22301,Formicini,9,0,1,0,0,0
22325,Alloformica,4,0,1,0,0,0
24402,Alloformica aberrans,0,1,0,0,0,0
24403,Alloformica flavicornis,0,1,0,0,0,0
24404,Alloformica nitidior,0,1,0,0,0,0
24405,Alloformica obscurior,0,1,0,0,0,0
22326,Bajcaridris,3,0,1,0,0,0
24406,Bajcaridris kraussii,0,1,0,0,0,0
24407,Bajcaridris menozzii,0,1,0,0,0,0
24408,Bajcaridris theryi,0,1,0,0,0,0
22327,Cataglyphis,0,0,1,0,0,0
22328,Formica,0,0,1,0,0,2
22329,Glaphyromyrmex oligocenicus,0,1,0,1,0,0
22330,Polyergus,6,0,1,0,0,0
24413,Polyergus breviceps,0,1,1,0,0,0
24414,Polyergus lucidus,0,1,0,0,0,0
24415,Polyergus nigerrimus,0,1,0,0,0,0
24416,Polyergus rugescens,0,1,0,0,0,0
24417,Polyergus samurai,0,1,0,0,0,0
24418,Polyergus texana,0,1,0,0,0,0
22331,Proformica,24,0,1,0,0,0
24419,Proformica alaica,0,1,0,0,0,0
24420,Proformica buddhaensis,0,1,0,0,0,0
24421,Proformica caucasea,0,1,0,0,0,0
24422,Proformica coriacea,0,1,0,0,0,0
24423,Proformica dolichocephala,0,1,0,0,0,0
24424,Proformica epinotalis,0,1,0,0,0,0
24425,Proformica ferreri,0,1,0,0,0,0
24426,Proformica flavosetosa,0,1,0,0,0,0
24427,Proformica jacoti,0,1,0,0,0,0
24428,Proformica kaszabi,0,1,0,0,0,0
24429,Proformica kobachidzei,0,1,0,0,0,0
24430,Proformica korbi,0,1,0,0,0,0
24431,Proformica kosswigi,0,1,0,0,0,0
24432,Proformica kusnezowi,0,1,0,0,0,0
24433,Proformica longiseta,0,1,0,0,0,0
24434,Proformica mongolica,0,1,0,0,0,0
24435,Proformica nasuta,0,1,0,0,0,0
24436,Proformica nitida,0,1,0,0,0,0
24437,Proformica oculatissima,0,1,0,0,0,0
24438,Proformica pilosiscapa,0,1,0,0,0,0
24439,Proformica seraphimi,0,1,0,0,0,0
24440,Proformica similis,0,1,0,0,0,0
24441,Proformica splendida,0,1,0,0,0,0
24442,Proformica striaticeps,0,1,0,0,0,0
22332,Protoformica proformicoides,0,1,0,1,0,0
22333,Rossomyrmex,3,0,1,0,0,0
24443,Rossomyrmex minuchae,0,1,0,0,0,0
24444,Rossomyrmex proformicarum,0,1,0,0,0,0
24445,Rossomyrmex quandratinodum,0,1,0,0,0,0
22303,Gigantiops destructor,0,1,1,0,0,0
22307,Notostigma,2,0,1,0,0,0
24469,Notostigma carazzii,0,1,0,0,0,0
24470,Notostigma foreli,0,1,0,0,0,0
22308,Oecophylla,13,0,1,0,0,0
24471,Oecophylla atavina,0,1,0,1,0,0
24472,Oecophylla bartoniana,0,1,0,1,0,0
24473,Oecophylla brischkei,0,1,0,1,0,0
24474,Oecophylla crassinoda,0,1,0,1,0,0
24475,Oecophylla leakeyi,0,1,0,1,0,0
24476,Oecophylla longinoda,0,1,1,0,0,0
24477,Oecophylla megarche,0,1,0,1,0,0
24478,Oecophylla obesa,0,1,0,1,0,0
24479,Oecophylla perdita,0,1,0,1,0,0
24480,Oecophylla praeclara,0,1,0,1,0,0
24481,Oecophylla sicula,0,1,0,1,0,0
24482,Oecophylla smaragdina,0,1,0,0,0,0
24483,Oecophylla superba,0,1,0,1,0,0
22313,Melophorus,23,0,1,0,0,0
24446,Melophorus aeneovirens,0,1,0,0,0,0
24447,Melophorus anderseni,0,1,0,0,0,0
24448,Melophorus bagoti,0,1,0,0,0,0
24449,Melophorus biroi,0,1,0,0,0,0
24450,Melophorus bruneus,0,1,0,0,0,0
24451,Melophorus constans,0,1,0,0,0,0
24452,Melophorus curtus,0,1,0,0,0,0
24453,Melophorus fieldi,0,1,0,0,0,0
24454,Melophorus fulvohirtus,0,1,0,0,0,0
24455,Melophorus hirsutus,0,1,0,0,0,0
24456,Melophorus insularis,0,1,0,0,0,0
24457,Melophorus iridescens,0,1,0,0,0,0
24458,Melophorus laticeps,0,1,0,0,0,0
24459,Melophorus ludius,0,1,0,0,0,0
24460,Melophorus majeri,0,1,0,0,0,0
24461,Melophorus marius,0,1,0,0,0,0
24462,Melophorus mjobergi,0,1,0,0,0,0
24463,Melophorus omniparens,0,1,0,0,0,0
24464,Melophorus pillipes,0,1,0,0,0,0
24465,Melophorus potteri,0,1,0,0,0,0
24466,Melophorus scipio,0,1,0,0,0,0
24467,Melophorus turneri,0,1,0,0,0,0
24468,Melophorus wheeleri,0,1,0,0,0,0
22334,Imhoffia,2,0,1,1,2,0
24660,Imhoffia nigra,0,1,0,1,0,0
24661,Imhoffia pallida,0,1,0,1,0,0
22335,Kyromyrma neffi,0,1,0,1,2,0
22336,Leucotaphus,3,0,1,1,2,0
24662,Leucotaphus cockerelli,0,1,0,1,0,0
24663,Leucotaphus gurnetensis,0,1,0,1,0,0
24664,Leucotaphus permancus,0,1,0,1,0,0
22337,Protrechina carpenteri,0,1,0,1,2,0
22338,Tylolasius inflatus,0,1,0,1,2,0
22204,Myrmeciinae,3,0,1,0,0,0
24666,Myrmecia,2,0,1,0,0,0
24665,Myrmecia simillima,0,1,1,0,0,0
24671,Myrmecia aberrans,0,1,0,0,0,0
24670,Prionomyrmecini,2,0,1,0,0,0
24673,Nothomyrmecia macrops,0,1,0,0,0,0
24674,Prionomyrmex,2,0,1,1,0,0
24675,Prionomyrmex janzeni,0,1,0,1,0,0
24676,Prionomyrmex longiceps,0,1,0,1,0,0
24672,Archimyrmex,3,0,1,1,2,0
24677,Archimyrmex piatnitzkyi,0,1,0,1,0,0
24678,Archimyrmex rostratus,0,1,0,1,0,0
24679,Archimyrmex smekali,0,1,0,1,0,0
22205,Pseudomyrmecinae,2,0,1,0,0,0
22387,Tetraponera,0,0,1,0,0,0
22932,none,2,0,0,0,0,0
22385,Myrcidris epicharis,0,1,0,0,0,0
22386,Pseudomyrmex,0,0,1,0,0,0
22213,Leptanillinae,2,0,1,0,0,0
22620,Anomalomyrmini,2,0,1,0,0,0
22622,Anomalomyrma taylori,0,1,0,0,0,0
22623,Protanilla,4,0,1,0,0,0
26748,Protanilla bicolor,0,1,0,0,0,0
26749,Protanilla concolor,0,1,0,0,0,0
26750,Protanilla furcomandibula,0,1,0,0,0,0
26751,Protanilla rafflesi,0,1,0,0,0,0
22621,Leptanillini,3,0,1,0,0,0
22624,Leptanilla,2,0,1,0,0,0
26752,Leptanilla africana,0,1,0,0,0,0
26753,41 additional described species,0,0,0,0,0,0
22625,Phaulomyrma javana,0,1,0,0,0,0
22626,Yavnella,2,0,1,0,0,0
23082,Yavnella argamani,0,1,0,0,0,0
23083,Yavnella indica,0,1,0,0,0,0
22214,Amblyoponinae,5,0,1,0,0,0
22248,Bannapone mulanae,0,1,0,0,0,0
22249,Casaleia inversa,0,1,0,1,0,0
22255,Paraprionopelta minima,0,1,0,0,2,0
24038,none,2,0,0,0,0,0
22253,Onychomyrmex,3,0,1,0,0,0
23037,Onychomyrmex doddi,0,1,0,0,0,0
23038,Onychomyrmex hedleyi,0,1,0,0,0,0
23039,Onychomyrmex mjobergi,0,1,0,0,0,0
24039,none,2,0,0,0,0,0
22250,Concoctio concenta,0,1,0,0,0,0
22254,Prionopelta,13,0,1,0,0,0
24052,Prionopelta aethiopica,0,1,0,0,0,0
24053,Prionopelta amabilis,0,1,0,0,0,0
24054,Prionopelta amieti,0,1,0,0,0,0
24055,Prionopelta antillana,0,1,0,0,0,0
24056,Prionopelta brocha,0,1,0,0,0,0
24057,Prionopelta descarpentriesi,0,1,0,0,0,0
24058,Prionopelta humicola,0,1,0,0,0,0
24059,Prionopelta kraepelini,0,1,0,0,0,0
24060,Prionopelta majuscula,0,1,0,0,0,0
24061,Prionopelta marthae,0,1,0,0,0,0
24062,Prionopelta modesta,0,1,0,0,0,0
24063,Prionopelta opaca,0,1,0,0,0,0
24064,Prionopelta punctulata,0,1,0,0,0,0
24040,none,4,0,0,0,0,0
22246,Adetomyrma venatrix,0,1,1,0,0,0
22247,Amblyopone,2,0,1,0,0,2
24041,Amblyopone pallipes,0,1,1,0,0,0
24042,Amblyopone oregonensis,0,1,0,0,0,0
22251,Myopopone,2,0,1,0,0,0
23035,Myopopone castanea,0,1,0,0,0,0
23036,Myopopone sinensis,0,1,0,0,0,0
24037,none,2,0,0,0,0,0
22212,Apomyrma stygia,0,1,0,0,0,0
22252,Mystrium,9,0,1,0,0,0
24043,Mystrium camillae,0,1,0,0,0,0
24044,Mystrium fallax,0,1,0,0,0,0
24045,Mystrium mysticum,0,1,0,0,0,0
24046,Mystrium oberthueri,0,1,0,0,0,0
24047,Mystrium oculatum,0,1,0,0,0,0
24048,Mystrium rogeri,0,1,0,0,0,0
24049,Mystrium silvestrii,0,1,0,0,0,0
24050,Mystrium stadelmanni,0,1,0,0,0,0
24051,Mystrium voeltzkowi,0,1,0,0,0,0
22215,Ponerinae,2,0,1,0,0,0
22396,Platythyrea,3,0,1,0,0,0
26566,Platythyrea punctata,0,1,1,0,0,0
26567,40 additional described species,0,0,0,0,0,0
26891,Platythyrea strenua,0,1,1,0,0,0
22425,none,2,0,0,0,0,0
22397,Thaumatomyrmex,8,0,1,0,1,0
26568,Thaumatomyrmex atrox,0,1,1,0,0,0
26569,Thaumatomyrmex bariay,0,1,0,0,0,0
26570,Thaumatomyrmex cochlearis,0,1,0,0,0,0
26571,Thaumatomyrmex contumax,0,1,0,0,0,0
26572,Thaumatomyrmex ferox,0,1,0,0,0,0
26573,Thaumatomyrmex mandibularis,0,1,0,0,0,0
26574,Thaumatomyrmex mutilatus,0,1,0,0,0,0
26575,Thaumatomyrmex nageli,0,1,0,0,0,0
22398,Ponerini,26,0,1,0,0,2
22399,Anochetus,6,0,1,0,0,0
26577,91 additional described species,0,0,0,0,0,0
26881,Anochetus bequaerti,0,1,1,0,0,0
26882,Anochetus emarginatus,0,1,1,0,0,0
26883,Anochetus madagascarensis,0,1,1,0,0,0
26884,Anochetus mayri,0,1,1,0,0,0
26885,Anochetus neglectus,0,1,1,0,0,0
22400,Asphinctopone,3,0,1,0,0,0
26580,Asphinctopone lamottei,0,1,0,0,0,0
26581,Asphinctopone lucida,0,1,0,0,0,0
26582,Asphinctopone silvestrii,0,1,0,0,0,0
22401,Belonopelta,2,0,1,0,0,0
26583,Belonopelta attenuata,0,1,0,0,0,0
26584,Belonopelta deletrix,0,1,0,0,0,0
22402,Centromyrmex,10,0,1,0,0,0
26585,Centromyrmex alfaroi,0,1,0,0,0,0
26586,Centromyrmex bequaerti,0,1,0,0,0,0
26587,Centromyrmex brachycola,0,1,0,0,0,0
26588,Centromyrmex congolensis,0,1,0,0,0,0
26589,Centromyrmex constanciae,0,1,0,0,0,0
26590,Centromyrmex feae,0,1,0,0,0,0
26591,Centromyrmex gigas,0,1,0,0,0,0
26592,Centromyrmex hamulatus,0,1,0,0,0,0
26593,Centromyrmex sellaris,0,1,0,0,0,0
26594,Centromyrmex silvestrii,0,1,0,0,0,0
22403,Cryptopone,20,0,1,0,0,0
26595,Cryptopone arabica,0,1,0,0,0,0
26596,Cryptopone butteli,0,1,0,0,0,0
26597,Cryptopone crassicornis,0,1,0,0,0,0
26598,Cryptopone fusciceps,0,1,0,0,0,0
26599,Cryptopone gigas,0,1,0,0,0,0
26600,Cryptopone gilva,0,1,0,0,0,0
26601,Cryptopone guatemalensis,0,1,0,0,0,0
